scenario,H,winner_group_id,config_id,eta_kind,eta_label,random_states,alpha_agree,alpha_disagree,eta0,c,beta,gamma,pA,pB,initial_state,utility_spec_id,transition_spec_id,representative_run_id,representative_replicate,representative_seed,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_final,Sh_entr_AI_final,absdiff_A_final,absdiff_B_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,reward_structural_final,reward_structural_mean,f_H_final,f_AI_final,f_agree,f_ctx,f_disagree,state_A_freq,state_B_freq,n_replicates,D_JS_final_mean,D_JS_final_sd,absdiff_A_final_mean,absdiff_A_final_sd,absdiff_B_final_mean,absdiff_B_final_sd,f_H_final_mean,f_H_final_sd,f_AI_final_mean,f_AI_final_sd,f_agree_mean,f_agree_sd,f_ctx_mean,f_ctx_sd,f_disagree_mean,f_disagree_sd,reward_structural_mean_across_runs,reward_structural_sd_across_runs,plot_prefix,plot1_a0_file,plot1_a1_file,plot2_file,plot3_file
scenario1,30000,scenario1__H30000__eta-constant__states-endogenous,cfg_004b6be53fb96866ef8d,constant,constant_eta0_0p08,False,0.2,0.85,0.08,,0.1,0.9,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,run_5f8afa495dabc6a3,1,42,0.0,0.0,0.0,3.176e-320,3.176e-320,0.0,0.0,3e-323,3e-323,3e-323,3e-323,3e-323,1.0,3e-323,1.0,3e-323,1.0,3e-323,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,2.5e-323,0.5164924980154892,0.5164924980154892,5.2906976744186025,4.709302325581393,4.709302325581393,0.0,0.4986333333333333,0.00036666666666666667,0.9996333333333334,0.9939333333333333,0.006,6.666666666666667e-05,0.5028,0.4972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00036666666666666667,0.0,0.9996333333333334,0.0,0.9939333333333333,0.0,0.006,0.0,6.666666666666667e-05,0.0,0.4986333333333333,0.0,scenario1__H-30000__eta-constant__eta0-0p08__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p85__beta-0p1__gamma-0p9__seed-42__id-8843dd61e6,scenario1__H-30000__eta-constant__eta0-0p08__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p85__beta-0p1__gamma-0p9__seed-42__id-8843dd61e6__plot1_a0.png,scenario1__H-30000__eta-constant__eta0-0p08__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p85__beta-0p1__gamma-0p9__seed-42__id-8843dd61e6__plot1_a1.png,scenario1__H-30000__eta-constant__eta0-0p08__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p85__beta-0p1__gamma-0p9__seed-42__id-8843dd61e6__plot2.png,scenario1__H-30000__eta-constant__eta0-0p08__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p85__beta-0p1__gamma-0p9__seed-42__id-8843dd61e6__plot3.png
scenario1,30000,scenario1__H30000__eta-constant__states-exogenous,cfg_00636155d2988391dfa1,constant,constant_eta0_0p1,True,0.2,0.35,0.1,,0.1,0.25,0.7,0.3,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,run_ed19b48cc23a4ff6,1,42,0.0,0.0,0.0,2.647e-320,2.647e-320,0.0,0.0,1.0,1.0,2.5e-323,2.5e-323,1.0,2.5e-323,2.5e-323,1.0,1.0,2.5e-323,2.5e-323,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.3,2.5e-323,0.7997890729504726,0.7997890729504726,0.0,0.0,0.0,0.0,0.002533333333333333,0.0009,0.9991,0.9978333333333333,0.0018333333333333333,0.0003333333333333333,0.6994666666666667,0.3005333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.9991,0.0,0.9978333333333333,0.0,0.0018333333333333333,0.0,0.0003333333333333333,0.0,0.002533333333333333,0.0,scenario1__H-30000__eta-constant__eta0-0p1__c-NA__random_states-true__pA-0p7__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-b7a4c5afff,scenario1__H-30000__eta-constant__eta0-0p1__c-NA__random_states-true__pA-0p7__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-b7a4c5afff__plot1_a0.png,scenario1__H-30000__eta-constant__eta0-0p1__c-NA__random_states-true__pA-0p7__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-b7a4c5afff__plot1_a1.png,scenario1__H-30000__eta-constant__eta0-0p1__c-NA__random_states-true__pA-0p7__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-b7a4c5afff__plot2.png,scenario1__H-30000__eta-constant__eta0-0p1__c-NA__random_states-true__pA-0p7__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-b7a4c5afff__plot3.png
scenario1,30000,scenario1__H30000__eta-exact_empirical__states-endogenous,cfg_009b9c4a8997190da35b,exact_empirical,exact_empirical,False,0.2,0.35,,,0.05,0.5,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,run_8919cedd6d8be7c8,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,4.4e-323,0.11283314687258214,0.11283314687258214,0.0,0.0,0.0,0.0,6.666666666666667e-05,6.666666666666667e-05,0.9999333333333333,0.9999333333333333,0.0,6.666666666666667e-05,0.9005666666666666,0.09943333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0,0.9999333333333333,0.0,0.9999333333333333,0.0,0.0,0.0,6.666666666666667e-05,0.0,6.666666666666667e-05,0.0,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p05__gamma-0p5__seed-42__id-1e7f298447,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p05__gamma-0p5__seed-42__id-1e7f298447__plot1_a0.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p05__gamma-0p5__seed-42__id-1e7f298447__plot1_a1.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p05__gamma-0p5__seed-42__id-1e7f298447__plot2.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p05__gamma-0p5__seed-42__id-1e7f298447__plot3.png
scenario1,30000,scenario1__H30000__eta-exact_empirical__states-exogenous,cfg_005cd1ec3a3df3f14ba5,exact_empirical,exact_empirical,True,0.49,0.85,,,0.02,0.25,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,run_c0bd2dd7912b7c3a,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,1.2361600237734765e-265,0.6286805118655036,0.6286805118655036,0.0,0.0,0.0,0.0,6.666666666666667e-05,6.666666666666667e-05,0.9999333333333333,0.9999333333333333,0.0,6.666666666666667e-05,0.2982,0.7018,1,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0,0.9999333333333333,0.0,0.9999333333333333,0.0,0.0,0.0,6.666666666666667e-05,0.0,6.666666666666667e-05,0.0,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-true__pA-0p3__alpha_agree-0p49__alpha_disagree-0p85__beta-0p02__gamma-0p25__seed-42__id-306df0caf9,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-true__pA-0p3__alpha_agree-0p49__alpha_disagree-0p85__beta-0p02__gamma-0p25__seed-42__id-306df0caf9__plot1_a0.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-true__pA-0p3__alpha_agree-0p49__alpha_disagree-0p85__beta-0p02__gamma-0p25__seed-42__id-306df0caf9__plot1_a1.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-true__pA-0p3__alpha_agree-0p49__alpha_disagree-0p85__beta-0p02__gamma-0p25__seed-42__id-306df0caf9__plot2.png,scenario1__H-30000__eta-exact_empirical__eta0-NA__c-NA__random_states-true__pA-0p3__alpha_agree-0p49__alpha_disagree-0p85__beta-0p02__gamma-0p25__seed-42__id-306df0caf9__plot3.png
scenario1,30000,scenario1__H30000__eta-global_decay__states-endogenous,cfg_0084e26b5fc00734b60d,global_decay,global_decay_eta0_0p1_c_0p002,False,0.2,0.35,0.1,0.002,0.1,0.25,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,run_b66b29dd68e2e0d0,1,42,0.0,0.0,0.0,0.03522899706469579,0.03522899706469579,0.0,0.0,1.0,1.0,0.003695338663660686,0.003695338663660686,1.0,5.104605405153823e-33,0.003695338663660686,0.9963046613363392,1.0,5.104605405153823e-33,0.003695338663660686,0.9963046613363392,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,2.5e-323,0.13148346570447056,0.13148346570447056,7.100237435080035e-71,7.100237434392447e-71,7.100237434392447e-71,0.0,0.0443,0.0006666666666666666,0.9993333333333333,0.9987333333333334,0.0008666666666666666,0.0004,0.8649666666666667,0.13503333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.9993333333333333,0.0,0.9987333333333334,0.0,0.0008666666666666666,0.0,0.0004,0.0,0.0443,0.0,scenario1__H-30000__eta-global_decay__eta0-0p1__c-0p002__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-f941e29e89,scenario1__H-30000__eta-global_decay__eta0-0p1__c-0p002__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-f941e29e89__plot1_a0.png,scenario1__H-30000__eta-global_decay__eta0-0p1__c-0p002__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-f941e29e89__plot1_a1.png,scenario1__H-30000__eta-global_decay__eta0-0p1__c-0p002__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-f941e29e89__plot2.png,scenario1__H-30000__eta-global_decay__eta0-0p1__c-0p002__random_states-false__pA-NA__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p25__seed-42__id-f941e29e89__plot3.png
scenario1,30000,scenario1__H30000__eta-global_decay__states-exogenous,cfg_0007573ff34e531c20f1,global_decay,global_decay_eta0_0p08_c_0p002,True,0.2,0.35,0.08,0.002,0.1,0.75,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,run_7cd58fef37cf5cfb,1,42,0.0,0.0,0.0,0.5994005175617952,0.5994005175617952,0.0,0.0,0.9521150651888379,0.9521150651888379,0.8543241324939664,0.8543241324939664,0.9521150651888379,0.047884934811162135,0.8543241324939664,0.1456758675060336,0.9521150651888379,0.047884934811162135,0.8543241324939664,0.1456758675060336,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.0,0.6033998272414127,0.6033998272414127,3.1048490938993707,3.3296056461271606,3.3296056461271606,1.0,0.6175333333333334,0.0008666666666666666,0.9991333333333333,0.998,0.0015333333333333334,0.00046666666666666666,0.2982,0.7018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0008666666666666666,0.0,0.9991333333333333,0.0,0.998,0.0,0.0015333333333333334,0.0,0.00046666666666666666,0.0,0.6175333333333334,0.0,scenario1__H-30000__eta-global_decay__eta0-0p08__c-0p002__random_states-true__pA-0p3__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p75__seed-42__id-875f0e3304,scenario1__H-30000__eta-global_decay__eta0-0p08__c-0p002__random_states-true__pA-0p3__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p75__seed-42__id-875f0e3304__plot1_a0.png,scenario1__H-30000__eta-global_decay__eta0-0p08__c-0p002__random_states-true__pA-0p3__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p75__seed-42__id-875f0e3304__plot1_a1.png,scenario1__H-30000__eta-global_decay__eta0-0p08__c-0p002__random_states-true__pA-0p3__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p75__seed-42__id-875f0e3304__plot2.png,scenario1__H-30000__eta-global_decay__eta0-0p08__c-0p002__random_states-true__pA-0p3__alpha_agree-0p2__alpha_disagree-0p35__beta-0p1__gamma-0p75__seed-42__id-875f0e3304__plot3.png
